timestamp,user_id,event_type,trace_id,details
1775086057.630101,User-026,completed,trace_0104,"7/7 requests, 75.6% cache hit"
1775086073.2937164,User-005,completed,trace_0307,"28/28 requests, 70.2% cache hit"
1775086168.005783,User-081,truncated,trace_0478,"6/9 requests, 100.0% cache hit"
1775086172.377926,User-019,truncated,trace_0371,"22/24 requests, 95.6% cache hit"
1775086188.9192352,User-086,started,trace_0278,"139 requests remaining (advanced 49%), 133,069 tokens at start"
1775086188.9882143,User-087,started,trace_0092,"74 requests remaining (advanced 33%), 44,735 tokens at start"
1775086189.0739782,User-088,started,trace_0102,"64 requests remaining (advanced 58%), 70,515 tokens at start"
1775086189.1538887,User-089,started,trace_0048,"128 requests remaining (advanced 55%), 73,107 tokens at start"
1775086189.2381577,User-090,started,trace_0215,"113 requests remaining (advanced 36%), 77,554 tokens at start"
1775086260.9785419,User-036,completed,trace_0268,"8/8 requests, 86.4% cache hit"
1775086266.2578719,User-048,completed,trace_0431,"16/16 requests, 99.8% cache hit"
1775086268.0134537,User-058,completed,trace_0376,"8/8 requests, 99.3% cache hit"
1775086271.5697057,User-073,completed,trace_0308,"6/6 requests, 35.6% cache hit"
1775086279.1264908,User-018,completed,trace_0521,"16/16 requests, 89.3% cache hit"
1775086368.9630113,User-091,started,trace_0158,"203 requests remaining (advanced 49%), 112,094 tokens at start"
1775086369.0180159,User-092,started,trace_0430,"4 requests remaining (advanced 33%), 6,411 tokens at start"
1775086369.106458,User-093,started,trace_0060,"795 requests remaining (advanced 53%), 95,624 tokens at start"
1775086369.166369,User-094,started,trace_0022,"125 requests remaining (advanced 49%), 25,882 tokens at start"
1775086369.222127,User-095,started,trace_0510,"5 requests remaining (advanced 17%), 12,553 tokens at start"
1775086369.3116148,User-096,started,trace_0342,"56 requests remaining (advanced 35%), 117,617 tokens at start"
1775086369.3915684,User-097,started,trace_0370,"42 requests remaining (advanced 52%), 89,214 tokens at start"
1775086471.980309,User-042,completed,trace_0394,"14/14 requests, 81.1% cache hit"
1775086548.8478835,User-098,started,trace_0282,"77 requests remaining (advanced 49%), 77,500 tokens at start"
1775086548.9168968,User-099,started,trace_0327,"24 requests remaining (advanced 40%), 54,535 tokens at start"
1775086549.002001,User-100,started,trace_0511,"69 requests remaining (advanced 53%), 106,553 tokens at start"
1775086549.103875,User-101,started,trace_0054,"100 requests remaining (advanced 43%), 141,031 tokens at start"
1775086549.1806862,User-102,started,trace_0493,"22 requests remaining (advanced 58%), 75,454 tokens at start"
1775086549.262732,User-103,started,trace_0367,"28 requests remaining (advanced 50%), 101,113 tokens at start"
1775086640.4781063,User-092,completed,trace_0430,"6/6 requests, 52.0% cache hit"
1775086695.2508502,User-007-SA1,completed,trace_0296:agent_001,"10/10 requests, 87.2% cache hit"
1775086735.5564997,User-045,truncated,trace_0458,"14/48 requests, 90.2% cache hit"
1775086758.857136,User-104,started,trace_0008,"160 requests remaining (advanced 52%), 64,227 tokens at start"
1775086758.945628,User-105,started,trace_0349,"127 requests remaining (advanced 35%), 114,623 tokens at start"
1775086759.0176387,User-106,started,trace_0083,"120 requests remaining (advanced 40%), 69,106 tokens at start"
1775086759.0941389,User-107,started,trace_0064,"90 requests remaining (advanced 37%), 80,074 tokens at start"
1775086759.1735866,User-108,started,trace_0150,"223 requests remaining (advanced 56%), 91,437 tokens at start"
1775086759.2524848,User-109,started,trace_0036,"100 requests remaining (advanced 40%), 94,200 tokens at start"
1775086759.349488,User-110,started,trace_0492,"22 requests remaining (advanced 27%), 82,256 tokens at start"
1775086772.8862443,User-095,completed,trace_0510,"6/6 requests, 56.2% cache hit"
1775086826.66334,User-010,completed,trace_0071,"21/21 requests, 97.6% cache hit"
1775086847.5053372,User-082,completed,trace_0447,"24/24 requests, 89.2% cache hit"
1775086968.8935764,User-111,started,trace_0112,"63 requests remaining (advanced 39%), 120,647 tokens at start"
1775086968.978086,User-112,started,trace_0065,"106 requests remaining (advanced 47%), 91,979 tokens at start"
1775086969.0851834,User-113,started,trace_0310,"24 requests remaining (advanced 57%), 147,260 tokens at start"
1775086969.1638453,User-114,started,trace_0488,"12 requests remaining (advanced 25%), 77,715 tokens at start"
1775086969.2279859,User-115,started,trace_0207,"85 requests remaining (advanced 48%), 35,685 tokens at start"
1775086998.8707051,User-116,started,trace_0058,"132 requests remaining (advanced 37%), 162,403 tokens at start"
1775086998.9469786,User-117,started,trace_0255,"158 requests remaining (advanced 51%), 77,619 tokens at start"
1775087058.9337392,User-049,completed,trace_0099,"22/22 requests, 96.4% cache hit"
1775087178.9061997,User-118,started,trace_0167,"129 requests remaining (advanced 39%), 115,832 tokens at start"
1775087179.0122647,User-119,started,trace_0056,"145 requests remaining (advanced 42%), 168,005 tokens at start"
1775087179.1073008,User-120,started,trace_0325,"6 requests remaining (advanced 40%), 144,579 tokens at start"
1775087179.1815069,User-121,started,trace_0181,"57 requests remaining (advanced 37%), 58,981 tokens at start"
1775087179.2927268,User-122,started,trace_0474,"26 requests remaining (advanced 57%), 150,894 tokens at start"
1775087179.378079,User-123,started,trace_0172,"47 requests remaining (advanced 53%), 100,564 tokens at start"
1775087283.9388037,User-059,completed,trace_0261,"29/29 requests, 99.0% cache hit"
1775087307.2683825,User-044,completed,trace_0389,"43/43 requests, 62.0% cache hit"
1775087418.9089262,User-124,started,trace_0289,"461 requests remaining (advanced 48%), 117,317 tokens at start"
1775087419.0004282,User-125,started,trace_0221,"495 requests remaining (advanced 36%), 124,611 tokens at start"
1775087419.0789473,User-126,started,trace_0003,"399 requests remaining (advanced 30%), 86,466 tokens at start"
1775087419.150992,User-127,started,trace_0121,"14 requests remaining (advanced 58%), 57,538 tokens at start"
1775087419.23211,User-128,started,trace_0455,"72 requests remaining (advanced 49%), 95,216 tokens at start"
1775087419.2887967,User-129,started,trace_0480,"41 requests remaining (advanced 31%), 13,500 tokens at start"
1775087643.7400439,User-053,truncated,trace_0020,"168/492 requests, 99.6% cache hit"
1775087707.2202005,User-040,completed,trace_0398,"48/48 requests, 87.4% cache hit"
1775087711.651885,User-120,completed,trace_0325,"10/10 requests, 99.9% cache hit"
1775087868.944015,User-130,started,trace_0242,"46 requests remaining (advanced 56%), 45,136 tokens at start"
1775087869.0109265,User-131,started,trace_0484,"4 requests remaining (advanced 33%), 45,195 tokens at start"
1775087869.0981038,User-132,started,trace_0507,"3 requests remaining (advanced 40%), 108,322 tokens at start"
1775087869.1809683,User-133,started,trace_0226,"227 requests remaining (advanced 30%), 103,245 tokens at start"
