timestamp,user_id,event_type,trace_id,details
1775083233.9205866,User-042,started,trace_0394,"10 requests remaining (advanced 29%), 59,664 tokens at start"
1775083233.993898,User-043,started,trace_0432,"180 requests remaining (advanced 42%), 58,635 tokens at start"
1775083234.0574574,User-044,started,trace_0389,"23 requests remaining (advanced 47%), 40,293 tokens at start"
1775083234.1083171,User-045,started,trace_0458,"48 requests, 15,157 initial tokens"
1775083234.1846032,User-046,started,trace_0247,"61 requests remaining (advanced 53%), 45,020 tokens at start"
1775083242.5622392,User-024,completed,trace_0434,"6/6 requests, 24.2% cache hit"
1775083252.3940997,User-004,completed,trace_0422,"6/6 requests, 52.0% cache hit"
1775083263.9354455,User-047,started,trace_0294,"64 requests remaining (advanced 52%), 94,757 tokens at start"
1775083264.0356035,User-048,started,trace_0431,"10 requests remaining (advanced 38%), 158,210 tokens at start"
1775083264.0967863,User-049,started,trace_0099,"13 requests remaining (advanced 41%), 29,729 tokens at start"
1775083264.1515985,User-050,started,trace_0354,"5 requests remaining (advanced 17%), 12,169 tokens at start"
1775083267.1295755,User-023,completed,trace_0361,"6/6 requests, 37.2% cache hit"
1775083288.9004679,User-014,truncated,trace_0057,"164/408 requests, 99.9% cache hit"
1775083292.5245047,User-039,completed,trace_0516,"6/6 requests, 78.0% cache hit"
1775083293.9703865,User-051,started,trace_0105,"60 requests remaining (advanced 48%), 79,367 tokens at start"
1775083294.0425196,User-052,started,trace_0081,"90 requests remaining (advanced 38%), 65,685 tokens at start"
1775083294.1553745,User-053,started,trace_0020,"342 requests remaining (advanced 30%), 168,122 tokens at start"
1775083294.2490778,User-054,started,trace_0086,"176 requests remaining (advanced 41%), 149,163 tokens at start"
1775083294.3189092,User-055,started,trace_0269,"28 requests remaining (advanced 39%), 59,969 tokens at start"
1775083323.9857001,User-056,started,trace_0428,"109 requests remaining (advanced 40%), 13,643 tokens at start"
1775083324.0775886,User-057,started,trace_0013,"38 requests remaining (advanced 30%), 124,933 tokens at start"
1775083324.178674,User-058,started,trace_0376,"4 requests remaining (advanced 50%), 154,005 tokens at start"
1775083324.2513812,User-059,started,trace_0261,"14 requests remaining (advanced 52%), 63,720 tokens at start"
1775083324.3374765,User-060,started,trace_0062,"85 requests remaining (advanced 35%), 118,177 tokens at start"
1775083353.9973586,User-061,started,trace_0154,"62 requests remaining (advanced 52%), 103,161 tokens at start"
1775083354.0668747,User-062,started,trace_0096,"93 requests remaining (advanced 41%), 58,909 tokens at start"
1775083354.150836,User-063,started,trace_0245,"45 requests remaining (advanced 36%), 113,918 tokens at start"
1775083354.2320726,User-064,started,trace_0252,"745 requests remaining (advanced 35%), 83,824 tokens at start"
1775083354.3328516,User-065,started,trace_0316,"44 requests remaining (advanced 50%), 136,475 tokens at start"
1775083354.4306812,User-066,started,trace_0388,"144 requests remaining (advanced 50%), 145,614 tokens at start"
1775083384.022443,User-067,started,trace_0173,"153 requests remaining (advanced 50%), 100,986 tokens at start"
1775083384.1108055,User-068,started,trace_0274,"35 requests remaining (advanced 57%), 124,802 tokens at start"
1775083384.1777349,User-069,started,trace_0170,"95 requests remaining (advanced 34%), 53,543 tokens at start"
1775083384.2583961,User-070,started,trace_0188,"60 requests remaining (advanced 45%), 103,501 tokens at start"
1775083384.3378186,User-071,started,trace_0123,"121 requests remaining (advanced 43%), 99,421 tokens at start"
1775083384.3929253,User-072,started,trace_0014,"787 requests, 89,509 initial tokens"
1775083412.5985208,User-050,completed,trace_0354,"6/6 requests, 47.7% cache hit"
1775083428.447519,User-037,completed,trace_0380,"16/16 requests, 87.7% cache hit"
1775083454.3429399,User-028,completed,trace_0519,"6/6 requests, 98.2% cache hit"
1775083481.2240052,User-026,completed,trace_0104,"7/7 requests, 75.6% cache hit"
1775083574.9247944,User-058,completed,trace_0376,"8/8 requests, 99.3% cache hit"
1775083628.1291668,User-036,completed,trace_0268,"8/8 requests, 86.4% cache hit"
1775083629.0829494,User-048,completed,trace_0431,"16/16 requests, 99.8% cache hit"
1775083676.2272887,User-018,completed,trace_0521,"16/16 requests, 89.3% cache hit"
1775083742.125784,User-005,completed,trace_0307,"28/28 requests, 70.2% cache hit"
1775083744.138072,User-042,completed,trace_0394,"14/14 requests, 81.1% cache hit"
1775084161.1049685,User-017,completed,trace_0373,"22/22 requests, 98.8% cache hit"
1775084278.451443,User-019,truncated,trace_0371,"22/24 requests, 95.6% cache hit"
1775084343.9713411,User-045,truncated,trace_0458,"14/48 requests, 90.2% cache hit"
1775084493.9315608,User-073,started,trace_0308,"5 requests remaining (advanced 17%), 13,182 tokens at start"
1775084494.0378187,User-074,started,trace_0216,"185 requests remaining (advanced 52%), 152,101 tokens at start"
1775084494.1242785,User-075,started,trace_0227,"68 requests remaining (advanced 46%), 99,150 tokens at start"
1775084494.20205,User-076,started,trace_0202,"69 requests remaining (advanced 58%), 84,972 tokens at start"
1775084494.282373,User-077,started,trace_0185,"190 requests remaining (advanced 39%), 94,543 tokens at start"
1775084574.1792433,User-044,completed,trace_0389,"43/43 requests, 62.0% cache hit"
1775084592.338559,User-073,completed,trace_0308,"6/6 requests, 35.6% cache hit"
1775084605.6347122,User-010,completed,trace_0071,"21/21 requests, 97.6% cache hit"
1775084632.0480983,User-040,completed,trace_0398,"48/48 requests, 87.4% cache hit"
1775084644.0399115,User-078,started,trace_0409,"21 requests remaining (advanced 32%), 102,839 tokens at start"
1775084644.1417983,User-079,started,trace_0082,"63 requests remaining (advanced 38%), 70,885 tokens at start"
1775084644.2075202,User-080,started,trace_0277,"78 requests remaining (advanced 31%), 42,994 tokens at start"
1775084644.3146462,User-081,started,trace_0478,"5 requests remaining (advanced 44%), 178,920 tokens at start"
1775084652.832735,User-059,completed,trace_0261,"29/29 requests, 99.0% cache hit"
1775084667.6545632,User-007-SA1,completed,trace_0296:agent_001,"10/10 requests, 87.2% cache hit"
1775084735.9691586,User-081,truncated,trace_0478,"6/9 requests, 100.0% cache hit"
1775084807.550174,User-053,truncated,trace_0020,"168/492 requests, 99.6% cache hit"
1775084820.8038244,User-049,completed,trace_0099,"22/22 requests, 96.4% cache hit"
1775084860.524256,User-063-SA1,completed,trace_0245:agent_004,"42/42 requests, 97.1% cache hit"
1775085281.975931,User-065,completed,trace_0316,"88/88 requests, 99.7% cache hit"
1775085328.207557,User-007-SA2,completed,trace_0296:agent_002,"14/14 requests, 91.3% cache hit"
1775085425.2398918,User-033,completed,trace_0203,"56/56 requests, 98.7% cache hit"
1775085480.3357668,User-015,completed,trace_0243,"100/100 requests, 97.8% cache hit"
1775085591.3336744,User-057,completed,trace_0013,"54/54 requests, 99.7% cache hit"
1775085592.4823034,User-055,completed,trace_0269,"46/46 requests, 99.1% cache hit"
1775085605.6828969,User-068,completed,trace_0274,"82/82 requests, 99.8% cache hit"
1775085692.9340951,User-025,completed,trace_0239,"48/48 requests, 98.3% cache hit"
1775085760.4835274,User-007,completed,trace_0296,"42/42 requests, 99.3% cache hit"
