timestamp,user_id,event_type,trace_id,details
1775076189.5930698,User-037,started,trace_0380,"10 requests remaining (advanced 38%), 13,198 tokens at start"
1775076189.677473,User-038,started,trace_0138,"143 requests remaining (advanced 46%), 110,019 tokens at start"
1775076219.468719,User-039,started,trace_0516,"4 requests remaining (advanced 33%), 137,198 tokens at start"
1775076219.5404868,User-040,started,trace_0398,"23 requests remaining (advanced 52%), 67,698 tokens at start"
1775076219.6311066,User-041,started,trace_0067,"117 requests remaining (advanced 52%), 123,818 tokens at start"
1775076219.6998785,User-042,started,trace_0394,"10 requests remaining (advanced 29%), 59,664 tokens at start"
1775076219.7721913,User-043,started,trace_0432,"180 requests remaining (advanced 42%), 58,635 tokens at start"
1775076249.3658745,User-044,started,trace_0389,"23 requests remaining (advanced 47%), 40,293 tokens at start"
1775076249.4161422,User-045,started,trace_0458,"48 requests, 15,157 initial tokens"
1775076249.4818275,User-046,started,trace_0247,"61 requests remaining (advanced 53%), 45,020 tokens at start"
1775076275.9122307,User-005,completed,trace_0307,"28/28 requests, 70.2% cache hit"
1775076279.4800978,User-047,started,trace_0294,"64 requests remaining (advanced 52%), 94,757 tokens at start"
1775076279.5808947,User-048,started,trace_0431,"10 requests remaining (advanced 38%), 158,210 tokens at start"
1775076279.6564577,User-049,started,trace_0099,"13 requests remaining (advanced 41%), 29,729 tokens at start"
1775076279.713505,User-050,started,trace_0354,"5 requests remaining (advanced 17%), 12,169 tokens at start"
1775076279.793186,User-051,started,trace_0105,"60 requests remaining (advanced 48%), 79,367 tokens at start"
1775076279.8647444,User-052,started,trace_0081,"90 requests remaining (advanced 38%), 65,685 tokens at start"
1775076304.0366256,User-018,completed,trace_0521,"16/16 requests, 89.3% cache hit"
1775076339.4426038,User-053,started,trace_0020,"342 requests remaining (advanced 30%), 168,122 tokens at start"
1775076339.539383,User-054,started,trace_0086,"176 requests remaining (advanced 41%), 149,163 tokens at start"
1775076339.621164,User-055,started,trace_0269,"28 requests remaining (advanced 39%), 59,969 tokens at start"
1775076339.6775794,User-056,started,trace_0428,"109 requests remaining (advanced 40%), 13,643 tokens at start"
1775076339.7692063,User-057,started,trace_0013,"38 requests remaining (advanced 30%), 124,933 tokens at start"
1775076369.440859,User-058,started,trace_0376,"4 requests remaining (advanced 50%), 154,005 tokens at start"
1775076369.5116966,User-059,started,trace_0261,"14 requests remaining (advanced 52%), 63,720 tokens at start"
1775076369.598011,User-060,started,trace_0062,"85 requests remaining (advanced 35%), 118,177 tokens at start"
1775076369.680033,User-061,started,trace_0154,"62 requests remaining (advanced 52%), 103,161 tokens at start"
1775076369.7490828,User-062,started,trace_0096,"93 requests remaining (advanced 41%), 58,909 tokens at start"
1775076382.5157437,User-039,completed,trace_0516,"6/6 requests, 78.0% cache hit"
1775076399.451766,User-063,started,trace_0245,"45 requests remaining (advanced 36%), 113,918 tokens at start"
1775076399.5339146,User-064,started,trace_0252,"745 requests remaining (advanced 35%), 83,824 tokens at start"
1775076399.6304977,User-065,started,trace_0316,"44 requests remaining (advanced 50%), 136,475 tokens at start"
1775076399.7329369,User-066,started,trace_0388,"144 requests remaining (advanced 50%), 145,614 tokens at start"
1775076424.7249172,User-028,completed,trace_0519,"6/6 requests, 98.2% cache hit"
1775076432.3052356,User-067,started,trace_0173,"153 requests remaining (advanced 50%), 100,986 tokens at start"
1775076432.5067573,User-068,started,trace_0274,"35 requests remaining (advanced 57%), 124,802 tokens at start"
1775076432.576395,User-069,started,trace_0170,"95 requests remaining (advanced 34%), 53,543 tokens at start"
1775076432.6626358,User-070,started,trace_0188,"60 requests remaining (advanced 45%), 103,501 tokens at start"
1775076432.7444065,User-071,started,trace_0123,"121 requests remaining (advanced 43%), 99,421 tokens at start"
1775076432.795289,User-072,started,trace_0014,"787 requests, 89,509 initial tokens"
1775076432.8524067,User-073,started,trace_0308,"5 requests remaining (advanced 17%), 13,182 tokens at start"
1775076432.8529308,User-037,completed,trace_0380,"16/16 requests, 87.7% cache hit"
1775076432.8530185,User-050,completed,trace_0354,"6/6 requests, 47.7% cache hit"
1775076443.3497193,User-019,truncated,trace_0371,"22/24 requests, 95.6% cache hit"
1775076459.4235442,User-074,started,trace_0216,"185 requests remaining (advanced 52%), 152,101 tokens at start"
1775076459.505569,User-075,started,trace_0227,"68 requests remaining (advanced 46%), 99,150 tokens at start"
1775076459.5831275,User-076,started,trace_0202,"69 requests remaining (advanced 58%), 84,972 tokens at start"
1775076459.6693735,User-077,started,trace_0185,"190 requests remaining (advanced 39%), 94,543 tokens at start"
1775076498.9396853,User-026,completed,trace_0104,"7/7 requests, 75.6% cache hit"
1775076570.3380504,User-007-SA1,completed,trace_0296:agent_001,"10/10 requests, 87.2% cache hit"
1775076586.0471916,User-073,completed,trace_0308,"6/6 requests, 35.6% cache hit"
1775076623.0428376,User-048,completed,trace_0431,"16/16 requests, 99.8% cache hit"
1775076640.2160938,User-058,completed,trace_0376,"8/8 requests, 99.3% cache hit"
1775076669.4168065,User-078,started,trace_0409,"21 requests remaining (advanced 32%), 102,839 tokens at start"
1775076700.675761,User-079,started,trace_0082,"63 requests remaining (advanced 38%), 70,885 tokens at start"
1775076729.3800576,User-080,started,trace_0277,"78 requests remaining (advanced 31%), 42,994 tokens at start"
1775076729.4892004,User-081,started,trace_0478,"5 requests remaining (advanced 44%), 178,920 tokens at start"
1775076729.5817137,User-082,started,trace_0447,"12 requests remaining (advanced 50%), 129,307 tokens at start"
1775076729.6849797,User-083,started,trace_0029,"194 requests remaining (advanced 36%), 137,920 tokens at start"
1775076826.5008376,User-045,truncated,trace_0458,"14/48 requests, 90.2% cache hit"
1775076836.8320005,User-081,truncated,trace_0478,"6/9 requests, 100.0% cache hit"
1775076953.1950178,User-036,completed,trace_0268,"8/8 requests, 86.4% cache hit"
1775077051.1661153,User-042,completed,trace_0394,"14/14 requests, 81.1% cache hit"
1775077073.5972795,User-010,completed,trace_0071,"21/21 requests, 97.6% cache hit"
1775077089.43178,User-084,started,trace_0141,"91 requests remaining (advanced 52%), 95,067 tokens at start"
1775077100.9371145,User-044,completed,trace_0389,"43/43 requests, 62.0% cache hit"
1775077119.4957104,User-085,started,trace_0179,"133 requests remaining (advanced 34%), 96,234 tokens at start"
1775077219.713864,User-040,completed,trace_0398,"48/48 requests, 87.4% cache hit"
1775077269.4533966,User-086,started,trace_0278,"139 requests remaining (advanced 49%), 133,069 tokens at start"
1775077299.425836,User-087,started,trace_0092,"74 requests remaining (advanced 33%), 44,735 tokens at start"
1775077354.0344784,User-007-SA2,completed,trace_0296:agent_002,"14/14 requests, 91.3% cache hit"
1775077387.810189,User-082,completed,trace_0447,"24/24 requests, 89.2% cache hit"
1775077389.442003,User-088,started,trace_0102,"64 requests remaining (advanced 58%), 70,515 tokens at start"
1775077389.519271,User-089,started,trace_0048,"128 requests remaining (advanced 55%), 73,107 tokens at start"
1775077389.5972013,User-090,started,trace_0215,"113 requests remaining (advanced 36%), 77,554 tokens at start"
1775077410.2821774,User-015,completed,trace_0243,"100/100 requests, 97.8% cache hit"
1775077419.488647,User-091,started,trace_0158,"203 requests remaining (advanced 49%), 112,094 tokens at start"
1775077419.5420432,User-092,started,trace_0430,"4 requests remaining (advanced 33%), 6,411 tokens at start"
1775077419.6237102,User-093,started,trace_0060,"795 requests remaining (advanced 53%), 95,624 tokens at start"
1775077419.6893156,User-094,started,trace_0022,"125 requests remaining (advanced 49%), 25,882 tokens at start"
1775077449.425811,User-095,started,trace_0510,"5 requests remaining (advanced 17%), 12,553 tokens at start"
1775077449.5197668,User-096,started,trace_0342,"56 requests remaining (advanced 35%), 117,617 tokens at start"
1775077449.6039777,User-097,started,trace_0370,"42 requests remaining (advanced 52%), 89,214 tokens at start"
1775077454.0765092,User-049,completed,trace_0099,"22/22 requests, 96.4% cache hit"
1775077481.806702,User-053,truncated,trace_0020,"168/492 requests, 99.6% cache hit"
1775077505.519778,User-092,completed,trace_0430,"6/6 requests, 52.0% cache hit"
1775077511.501205,User-098,started,trace_0282,"77 requests remaining (advanced 49%), 77,500 tokens at start"
1775077511.5792675,User-099,started,trace_0327,"24 requests remaining (advanced 40%), 54,535 tokens at start"
1775077539.465746,User-100,started,trace_0511,"69 requests remaining (advanced 53%), 106,553 tokens at start"
1775077539.5640283,User-101,started,trace_0054,"100 requests remaining (advanced 43%), 141,031 tokens at start"
1775077570.6085367,User-095,completed,trace_0510,"6/6 requests, 56.2% cache hit"
1775077666.6476321,User-059,completed,trace_0261,"29/29 requests, 99.0% cache hit"
1775077843.0677066,User-063-SA1,completed,trace_0245:agent_004,"42/42 requests, 97.1% cache hit"
1775077891.0484002,User-007,completed,trace_0296,"42/42 requests, 99.3% cache hit"
1775077935.5970144,User-033,completed,trace_0203,"56/56 requests, 98.7% cache hit"
1775078224.8917992,User-068,completed,trace_0274,"82/82 requests, 99.8% cache hit"
1775078263.6490865,User-065,completed,trace_0316,"88/88 requests, 99.7% cache hit"
1775078271.1660266,User-003,completed,trace_0204,"93/93 requests, 98.9% cache hit"
1775078303.96428,User-055,completed,trace_0269,"46/46 requests, 99.1% cache hit"
1775078449.9392385,User-025,completed,trace_0239,"48/48 requests, 98.3% cache hit"
